datetime,date,time,sent,subject,url,content
2021-02-02T10:34:00Z,2021-02-02,10:34,19907,Upcoming Security Training Requirement,https://massmail.illinois.edu/massmail/2008301406.html,"Upcoming Security Training Requirement
                February 2, 2021 10:34 AM
			
        Colleagues,Technology Services Privacy and Security has developed a new online, self-paced security awareness training program. The goals are encouraging learning and better protecting you and the University from cyber threat.
Beginning in July 2021 all faculty, staff, and researchers will be required to complete annual security, privacy and data awareness training. The University is requiring such training because:
We wish to help the campus community stay current and aware so that individuals do not become victims, inadvertently mishandle data, or go astray of policies or laws.
Not having such a training program impacts potential access to both federal and private sector grants. There are increasing requirements and industry standards from external partners to confirm that the University requires annual awareness training. 
Throughout the spring semester, we will do a soft launch of the program and training will be optional. I encourage everyone to take one or more of the trainings over the next few months. The information presented benefits individuals inside and outside of work. We welcome all feedback related to improving the experience. Provide feedback to securitytraining@uillinois.edu.Sincerely,Joe BarnesChief Privacy & Security Officer"
2021-01-29T17:29:00Z,2021-01-29,17:29,80868,Illinois Alcohol and Other Drugs (AOD) Prevention Program,https://massmail.illinois.edu/massmail/2091991312.html,"Illinois Alcohol and Other Drugs (AOD) Prevention Program
                January 29, 2021 5:29 PM
			
        Dear Students and Employees,
The University of Illinois Urbana-Champaign has a long-standing commitment to the support and maintenance of a drug-free environment for our students and employees. The Drug-Free Schools and Communities Act requires the university to distribute to all employees and students information about our Drug and Alcohol Abuse Prevention Program. Detailed information about this program can be found here:
http://odos.illinois.edu/alcohol-and-drug-program/
The program webpage describes the university’s standard of conduct prohibiting drug and alcohol abuse. It states that the university will impose disciplinary sanctions against those who violate that standard and identifies relevant federal and state criminal penalties. Most importantly, the website explains the health risks associated with drug and alcohol abuse and identifies university and community resources to help with drug- or alcohol-related problems.
Under the federal Controlled Substances Act, marijuana is classified as a Schedule 1 controlled substance and is illegal. Consistent with that federal law, the university prohibits the unlawful or unauthorized possession, use, distribution, dispensation, sale, or manufacture of marijuana on university property or as part of any university activity. The Illinois Cannabis Regulation and Tax Act, which took effect January 1, 2020, legalizes certain activities related to marijuana in Illinois but does not affect federal law or the university’s marijuana prohibition.
The university’s marijuana prohibition applies to both recreational and medical use. That means having a medical marijuana registry identification card under the Illinois Compassionate Use of Medical Cannabis Program Act does not allow you to use or possess marijuana on university property (including outdoor spaces, classrooms, and residential halls) or as part of any university activity.
The university’s Drug and Alcohol Abuse Prevention Program represents our sustained commitment to creating a healthy learning and work environment. To ensure the success of this mission and to provide this important information to every student who is enrolled for at least one credit and to all new employees, this notice is distributed every semester to all Illinois students and employees. Please familiarize yourself with the policies and resources on the Drug and Alcohol Abuse Prevention Program website.
Students should contact the Office of the Dean of Students at (217) 333-0050 with any questions. University employees should contact Illinois Human Resources at (217) 333-2137.
Sincerely,
Dr. Danita M. B. YoungVice Chancellor for Student Affairs"
2021-01-29T10:17:00Z,2021-01-29,10:17,80868,Spring Semester Welcome,https://massmail.illinois.edu/massmail/862958728.html,"Spring Semester Welcome
                January 29, 2021 10:17 AM
			
        Dear students, faculty and staff:
It is a pleasure for me to join your chancellors in welcoming you back for the spring semester, and I hope you are as filled with hope as I am about what the coming months promise.
Every one of you has so much to be proud of for getting us here – to a point where it finally seems possible to begin putting the pandemic in the rear view and moving back toward the lives we now cherish more than ever. You have sacrificed and adapted – teaching and learning in hybrid ways, working remotely, and adopting new behaviors such as saliva testing, wearing masks and social distancing. You have come together to safeguard our universities and surrounding communities, making the University of Illinois System a model for the nation.
As vaccinations roll out to curb the virus, we can be grateful to our scientists and healthcare professionals who helped develop these innovative medicines. Yet I believe more work lies ahead, beyond conquering the deadliest pandemic in a century. Momentum must continue to bridge our nation’s lingering racial divide, as well as the economic gap between the haves and have nots. We must also work together to mend our divisions, to preserve debate while reducing hate and rancor, and to find solutions that protect our environment and our standing as a welcoming nation that America has carried since its birth.
Across all of those fronts, the U of I System will again lead the way, just as we have throughout the COVID-19 crisis. We have already set the pace through our Guiding Principles, first adopted in 2018 and expanded a year later. They stake our position on several crucial issues, from free speech and civic engagement to sustainability and immigration, reflecting the core values that define us and the ideals that we hold most dear. Please take another look at our Guiding Principles.
I hope you are as proud as I am to be part of an institution that is truly ahead of the game, an institution with its bearings in place, an institution committed to excellence and integrity in everything we do, an institution that is focused squarely on education and discovery that lifts the lives of all of our students and directly supports the public good.
I wish you all the very best in the semester to come, and my deepest thanks again for your hard work and cooperation during one of the most challenging periods in our more than 150-year history. And please keep up your COVID protocols as the finish line draws nearer. We have achieved far too much together to let our guard down now.
Sincerely,Tim"
2021-01-26T13:31:00Z,2021-01-26,13:31,80943,A personal request for care and vigilance,https://massmail.illinois.edu/massmail/1653633427.html,"A personal request for care and vigilance
                January 26, 2021 1:31 PM
			
        Dear Students, Faculty and Staff,
Welcome back to this first week of the spring semester. This comes after the delayed return we implemented to allow our students time to complete two negative tests before beginning class. As you also know, concerns about a new spike in infections, especially with the arrival of more contagious COVID-19 variants led to my request that members of the campus community limit themselves to essential activities. 
I know this is a difficult request for all of us. But I write to implore all of our students, staff and faculty to adhere to this request. I also want to reiterate that all of our COVID-19 policies and operational rules are still being actively enforced. We will continue to exercise disciplinary action against those who do not comply with our COVID-19 requirements – including testing, social distancing and limitations on gathering sizes. And as we announced last week, students who are out of compliance may also lose access to university Wi-Fi, Zoom, Compass and other technologies. 
We will take enforcement seriously. But the honest truth is that the safety and health of this community depends on the decisions each of us makes on a daily basis. When we choose to wear masks, even when we’re not in a campus facility. When we follow our required weekly COVID testing schedule. When we decide to stay home rather than attend a party or stand in a crowded line – even though we just want to pretend the world is “normal” again, even if it’s just for an hour or two.
These decisions are hard. They are wearing us all down. And like many of you reading this, I too find myself besieged and beset by COVID-fatigue. But these good decisions and these difficult choices really can lead to truly life-changing outcomes.
Last week, I joined other community leaders in dedicating a memorial to those in Champaign County who have died from COVID-19. The “Open Hearts” memorial is easily seen from Green Street on the grounds of the Unitarian Universalist Church of Champaign-Urbana. On the day of event, it consisted of a field of more than 100 markers that each represented a life lost. In just a single week, at least three more markers must be added to this sad testament of the losses just in our own local community.
COVID-19 is not merely a nuisance or an inconvenience. These dashboards with those numbers to which we have grown so hardened are not statistics to be debated and analyzed.
These are human lives. Every infection. Every hospitalization. Every death.
Each of those markers along Green Street represents a parent, a grandparent, a sibling, a child, a friend, a neighbor, a former teacher, a coworker – someone who is being mourned. For those of us, including myself, who have lost family members in the pandemic, we see the faces and hear the voices of those we knew and loved in those markers. This is a singular sadness I would spare anyone if it was in my power.   
For nearly a year, this entire community has come together in virtually every conceivable way to fight this pandemic and to do all we can to look out for one another. 
I ask that you please, please continue to do so now as we enter this very dangerous period of the pandemic.
Vaccinations are a welcome light at the end of a tunnel. But that tunnel is still very long and dark. Until we reach its end, masks, social distancing and constant vigilance are going to be needed. It is up to all of us to do whatever is necessary so that we do not have to add more markers to that memorial that is located right in the heart of this university all of us have worked so hard to preserve in this enormously hard year.
Thank you for your commitment to one another and for your willingness to hold on for just a little while longer.
We have come this far together. Please do not let up now when we finally have an end in sight.
Sincerely,
Robert J. JonesChancellor"
2021-01-22T15:22:00Z,2021-01-22,15:22,51991,Information about Changes to Zoom for Meeting and Event...,https://massmail.illinois.edu/massmail/241841360.html,"Information about Changes to Zoom for Meeting and Event Planners
                January 22, 2021 3:22 PM
			
        Dear Campus Community Members, 
Last week you received a message about changes to the Zoom login process for Spring 2021. As of Tuesday, January 19, 2021, all University of Illinois users should log in to their University of Illinois Zoom account using your university NetID and password through Single Sign-On (SSO) to access University of Illinois Zoom meetings and event. All non-University of Illinois users will need to be signed into Zoom through a free Zoom account to access a University of Illinois Zoom event.   
What changed on January 19? To reduce the possibility of Zoombombings the Only Authenticated Users Can Join function in Zoom will be turned on by default for all meetings and webinars created after 7 am on Tuesday, January 19.  Turning this setting on will ONLY prevent anonymous access to meetings. The setting will not limit attendees to Illinois users. Anyone with a Zoom account (either a free account or an account through another university) will be permitted to connect after they sign in to Zoom.  
Specific details about how to sign in to Zoom are included in the original message to the campus community and you can find step-by-step instructions on the page Zoom, Logging In. 
How can speakers and guests from outside of the university join an Illinois Zoom event? Non-University of Illinois users, including invited speakers and members of the general public, will need to sign in to Zoom using their free Zoom account. Members of the general public can sign up for an account at https://zoom.us/signup. If a non-University of Illinois participant clicks on a Zoom meeting link without the client installed, the participant will be prompted to install the Zoom client. They can then install it or choose “cancel” and they can join the meeting with a web browser. 
We recommend that you include instructions about university Zoom meeting and webinar requirements in your event information to outside participants and provide directions suggesting that they sign up for a free Zoom account before the event. 
What happens if an attendee does not sign in to Zoom?For meetings and webinars created after 7 am on January 19th, if an attendee tries to join before signing in to Zoom, they may receive a message: “This Meeting is for Authorized Users Only.” To correct this problem, external participants should log in via their institutional or personal Zoom accounts. University of Illinois users should check that they have signed in through SSO, follow the steps on the page Zoom: Safe, Inclusive and Accessible Space for ALL, then open the meeting again. 
Please note: When creating the Zoom meeting or webinar, event planners will have the option to turn off the Only Authenticated Users Can Join setting manually. In certain circumstances, including events with robust pre-registration processes and Zoom Webinar events, turning this function off may make managing the event easier. However, turning this setting off may open the event up to the potential of Zoombombing and other unwanted disruptions and is not recommended. 
Are there additional ways that I can protect my event from Zoombombing?  To create events that are both easy to manage and reduce the risk of Zoombombing, we recommend the use of the registration function with manual approvals for attendees in Zoom. For detailed instructions on how to set up your event, please see Zoom, Planning your event.  
We strongly discourage the sharing of Zoom meeting IDs and passwords on flyers, social media, public calendars, and websites. Publicly sharing meeting ids and passwords is an open invitation to intrusions.  
What should I do if I have more questions or concerns?If you have problems signing in to Zoom, please contact Technology Services Help Desk at consult@illinois.edu or call (217) 244-7000. 
If a Zoombombing does occur during a class or event that you host, please report the incident to the Office for Access & Equity or the Bias Assessment and Response Team. Zoombombing attacks violate the values of the University of Illinois, and no member of our community or event attendee should experience the disrespectful intrusions and harms that these attacks can cause. 
Thank you for your help in creating a safe and inclusive learning environment for all members of the University of Illinois community. These steps will help you to create a safe virtual meeting environment for your students and event participants. 
Sincerely, 
Sean C. Garrick Vice Chancellor for Diversity, Equity & Inclusion 
Danita M. B. Young Vice Chancellor for Student Affairs 
Greg Gulick Interim Chief Information Officer"
2021-01-21T10:59:00Z,2021-01-21,10:59,28010,Vaccines for Champaign County residents 65 years of age and...,https://massmail.illinois.edu/massmail/498335083.html,"Vaccines for Champaign County residents 65 years of age and older
                January 21, 2021 10:59 AM
			
        Dear faculty and staff,
I am writing to make sure you are aware of some important news from the Champaign-Urbana Public Health District (CUPHD). They announced today that COVID-19 vaccines are now available for Champaign County residents who are 65 years of age and older.
Full details can be found in this CUPHD press release, but we have outlined the high-level details below. Champaign County residents with questions about vaccines should contact CUPHD by phone (217-239-7877) or email (coronavirus@c-uphd.org).
Eligibility
You must live in Champaign County.
You must be 65 years of age or older.
Appointments
Vaccinations will be done by appointment only.
Appointments will take place next week.
Appointments are available at either location below, regardless of where you receive care.  
Vaccination Locations
1901 N. Market Street, Champaign(Previously the Dress Barn location in the Kohl’s Plaza)
To schedule an appointment, call (217) 902-6100.
1900 S. 1st Street, Champaign(East wing of the I Hotel and Conference Center)
The quickest way to schedule is online at https://www.signupgenius.com/go/60b054ca8a82ca5f94-additional.
Scheduling is also available by calling (217) 239-7877.
At this time, the university does not control who receives the vaccine in what order or the timelines. CUPHD does not anticipate the vaccine being widely available until later this spring, so if you are not in the group scheduled for vaccination in this round, please be patient. We do not yet know which groups will be offered the vaccine next or when.
Currently, vaccines are being distributed by the county where the person resides, and CUPHD is leading distribution for our county. University employees who live in other counties should seek information from the county in which they live.
As we learn more information about next steps, we will update the campus community as soon as we are able. Please continue to check the university’s COVID-19 vaccination page for the most updated information.
The distribution of a vaccine is welcome news, but we must continue to be as diligent as ever in safety precautions, including regular COVID-19 testing, wearing face coverings, social distancing, hand washing and avoiding large gatherings. Thank you in advance for your understanding as we work through this next phase of the COVID-19 pandemic and rely on our public health leaders to make the best decisions for our community.
Sincerely,
Robert. J. JonesChancellor"
2021-01-20T13:17:00Z,2021-01-20,13:17,59616,Increased Precautions – Essential Activities Only Until...,https://massmail.illinois.edu/massmail/208447075.html,"Increased Precautions – Essential Activities Only Until Feb. 8
                January 20, 2021 1:17 PM
			
        Dear students,
As many of you return to campus to prepare for the Spring 2021 semester, I want to share some important safety information. Our Shield team predicts an increase in COVID-19 cases as we repopulate the campus. We also expect to see the highly contagious B117 variant enter our community. This variant of the virus appears to spread 50 percent faster than any other strains. It has already caused the UK to go into lockdown and has already been detected in our state. In the next several weeks it is absolutely critical that we work together to maximize the safety of our entire community.
After a spike of positive cases early in the Fall 2020 semester, we all worked together to flatten the curve and prevent any more spikes the rest of the semester. We were also encouraged that there was no evidence of COVID-19 spread in the classroom and no evidence of COVID-19 spread from the campus to the larger community. We want these facts to be true again this semester, but we need your help.   
And I need to be very clear that students who do not follow all COVID-related expectations face university disciplinary action, up to and including dismissal. Please note that this semester, students who are out of compliance may also lose access to university Wi-Fi, Zoom, Compass and other technologies. 
Participate in Essential Activities Only Until Feb. 8 For the first several weeks, students should limit their in-person interactions to only the most essential activities: taking COVID-19 tests, attending class, purchasing groceries and food, going to work, engaging in individual outdoor activity, attending religious services and seeking medical attention. This also means that once you arrive on campus for the semester, you should avoid travel outside the Champaign-Urbana area. The target date for lifting essential activities only is Monday, Feb. 8 but it could be sooner or later depending on what the data show about virus spread. I will communicate any updates.
Participate in Return TestingAll students must receive two negative on-campus test results, no closer than three days apart, between Jan. 15-24. Students should get their first on-campus COVID-19 test as soon as possible when they return to campus and remain in the local community. Students will have “Access Denied” status in the Safer Illinois app and Boarding Pass until they receive their second negative test result. After receiving two negative test results, students should continue their twice-per-week on-campus COVID-19 testing schedules. See more information here.
Continue other COVID-19 Safety MeasuresWe will continue to require everyone to practice social distancing on campus and to wear face coverings in university facilities unless alone in a private space. Face coverings are also required for outdoor campus spaces where sufficient social distancing is not possible. Students are also required to comply with quarantine and isolation guidelines from the university and Champaign-Urbana Public Health District. All students who did not finish the COVID-19 online training previously for the Fall 2020 semester are required to complete it before the start of the Spring 2021 semester which begins Monday, Jan. 25.
I know the fall semester was not easy, and we all have COVID-19 fatigue. But I want you to know I am extremely proud of each of you and of the COVID-19 ecosystem we have been able to build together at the University of Illinois Urbana-Champaign to contain virus spread and continue delivering on our missions.
It's so important that we all continue to follow these procotols, while we work with the Champaign-Urbana Public Health District (CUPHD) to offer vaccines to students, faculty and staff in our community. We will share more updates on vaccines with you throughout the semester because we know getting our community vaccinated is a critical step in ending this pandemic. 
I am happy to report that we are actively planning new ways to support your wellness and mental health during this time. And we are also working on ways to provide students with more interaction and engagement. We want you to have more freedom and an even better university experience this semester. To do those things, it is essential that we make it through these first few weeks of the semester by being relentless in protecting ourselves and each other.
Thank you for your understanding, patience and persistence. I am so proud to be your chancellor.
Sincerely,
Robert J. JonesChancellor"
2021-01-15T11:35:00Z,2021-01-15,11:35,28010,Vaccines for Champaign County residents 65-74 with certain...,https://massmail.illinois.edu/massmail/724927308.html,"Vaccines for Champaign County residents 65-74 with certain conditions and 75+
                January 15, 2021 11:35 AM
			
        Dear faculty and staff,
I am writing to make sure you are aware of some important news from the Champaign-Urbana Public Health District (CUPHD). They announced today that COVID-19 vaccines are now available for Champaign County residents who are 65 to 74 years of age with certain health conditions designated by the Centers for Disease Control and Prevention (CDC). Vaccines are also available to Champaign County residents who are 75 years of age or older who were not able to schedule an appointment previously.
CUPHD is partnering with area healthcare organizations to provide these vaccinations by appointment next week. Full details can be found in the CUPHD press release, but we have outlined the high-level details below. Champaign County residents with questions about vaccines should contact CUPHD by phone (217-239-7877) or email (coronavirus@c-uphd.org).
Eligibility
You must live in Champaign County and be 75 years of age or older
OR
You must live in Champaign County and be 65 to 74 years of age with one of the following health conditions as designated by the CDC:
Cancer
Chronic kidney disease
COPD
Heart disease
Obesity
Sickle cell disease
Diabetes
Smoking
Immune-compromised due to organ transplant

Appointments
Vaccinations will be done by appointment only.
Appointments will take place from Tuesday, Jan. 19 to Friday, Jan. 22 from 8 a.m. to 4:30 p.m. each day.
Vaccination Location
1900 S. 1st Street, Champaign
(East wing of the I Hotel and Conference Center)
The quickest way to schedule is online at https://www.signupgenius.com/go/60b054ca8a82ca5f94-vaccine.
Scheduling is also available by calling (217) 239-7877, but you may experience a longer wait time.
At this time, the university does not control who receives the vaccine in what order or the timelines. CUPHD does not anticipate the vaccine being widely available until later this spring, so if you are not in the group scheduled for vaccination in this round, please be patient. We do not yet know which groups will be offered the vaccine next or when.
Currently, vaccines are being distributed by the county where the person resides, and CUPHD is leading distribution for our county. University employees who live in other counties should seek information from the county in which they live.
As we learn more information about next steps, we will update the campus community as soon as we are able. Please continue to check the university’s COVID-19 vaccination page for the most updated information.
The distribution of a vaccine is welcome news, but we must continue to be as diligent as ever in safety precautions, including regular COVID-19 testing, wearing face coverings, social distancing, hand washing and avoiding large gatherings. Thank you in advance for your understanding as we work through this next phase of the COVID-19 pandemic and rely on our public health leaders to make the best decisions for our community.
Sincerely,
Robert. J. JonesChancellor"
2021-01-15T10:16:00Z,2021-01-15,10:16,59616,COVID-19 Testing Exemption Process,https://massmail.illinois.edu/massmail/1478062137.html,"COVID-19 Testing Exemption Process
                January 15, 2021 10:16 AM
			
        All Undergraduate and Graduate Students: ­­­­
All students living on-campus or residing in Champaign, Urbana, or Savoy are required to test even if they are taking a fully online schedule. In addition, the university’s COVID-19 testing policy requires all students working on-campus, attending in-person classes, or participating in any on-campus activities to participate in the on-campus testing program.
The university has developed a process for students who are living locally (Urbana, Champaign, and Savoy) and who are not coming to campus during the spring 2021 semester to apply for an exemption from the COVID-19 testing requirement. Exemptions will be granted rarely and only to students who can demonstrate that participating in the testing program is especially burdensome to them.
Effective Friday, January 15, students who wish to apply for an exemption should submit their information at go.illinois.edu/CovidExemption.
Only students who are living locally and NOT coming to campus are eligible to request an exemption.
Students who were granted an exemption from testing in the fall 2020 semester will need to reapply for a spring 2021 exemption at go.illinois.edu/CovidExemption. 
Thank you,
Dr. Danita M. B. YoungVice Chancellor for Student Affairs"
2021-01-14T14:47:00Z,2021-01-14,14:47,80323,"Changes to Zoom Sign In Process Beginning January 19, 2021",https://massmail.illinois.edu/massmail/681816312.html,"Changes to Zoom Sign In Process Beginning January 19, 2021
                January 14, 2021 2:47 PM
			
        Dear Students, Faculty and Staff,  
Throughout the transition to virtual meeting platforms, the University of Illinois has worked to reduce Zoombombings by intruders whose sole purpose has been to disrupt an online meeting with often racist, threatening, or violent images and views. However, at universities across the country including Illinois, Zoombombings continue to occur. 
To create safe, inclusive, and accessible online spaces for teaching and learning and further secure Zoom meetings, as of Tuesday, January 19, 2021, all University of Illinois users will be required to log in to their University of Illinois Zoom account using their university NetID and password to access University of Illinois Zoom meetings and events.  
We strongly recommend that you log in early to your first Zoom class or meeting on or after January 19 to ensure that you are properly signed in to your University of Illinois Zoom account.  
After opening the Zoom desktop or mobile application, follow the steps below: 
Click “Sign In” 
Then, click “Sign In with SSO” 
Type “Illinois” and click “Continue” 
Log in with your university NetID and password, and respond to the 2FA prompt. 
All University of Illinois users should click the Sign in with SSO (Single Sign-On) button first in order to log on to your University of Illinois Zoom account. Single Sign-On is the gateway to University of Illinois resources using your NetID and university password. Please review this article for step-by-step instructions: Zoom, Logging In. 
If you try to join a meeting before you have signed in with SSO, you may receive a message that says: “This Meeting is for Authorized Users Only.” To correct this problem, check that you have signed in through Single-Sign On, follow the steps on the page Zoom: Safe, Inclusive and Accessible Space for ALL, then open the meeting again. 
If you continue to have problems, please contact Technology Services Help Desk at consult@illinois.edu or call (217) 244-7000.  
Zoombombing attacks violate the mission and values of the University of Illinois, and no member of our community should need to experience the disrespectful intrusion and harm that these attacks can cause. If a Zoombombing does occur in a virtual class or meeting, please report the incident to the Office for Access & Equity or the Bias Assessment and Response Team. This change to a more secure login process for the University of Illinois community will allow us to continue to create the safe experience that our community deserves and expects while we teach, learn and work in virtual spaces during the Spring semester. 
Sincerely, 
Sean C. GarrickVice Chancellor for Diversity, Equity & Inclusion
Kevin PittsVice Provost for Undergraduate Education
Greg GulickInterim Chief Information Officer"
2021-01-12T14:47:00Z,2021-01-12,14:47,80323,"Rev. Dr. Martin Luther King, Jr. Celebration Events",https://massmail.illinois.edu/massmail/746769406.html,"Rev. Dr. Martin Luther King, Jr. Celebration Events
                January 12, 2021 2:47 PM
			
        Dear Members of the Campus Community,
The annual celebration of the life and legacy of Rev. Dr. Martin Luther King, Jr. every January is a reminder of the fervent belief in a dream that who we can and should be as a nation depends upon recognizing the full humanity of each person, a dream rooted in honest examination of history and the work for racial justice when inequity exists.
It is our community’s commitment to the dream of Reverend Dr. Martin Luther King, Jr. that we will celebrate this month with a series of events, beginning with the MLK Advocacy for Justice Virtual Celebration on Sunday, January 17 at 3 pm Central.
This year's keynote speaker will be the Rev. Dr. William J. Barber II, one of the leading voices for equality and social justice in our nation today, who will speak live from North Carolina.
More information about this virtual event is at go.illinois.edu/MLK2021. A link to watch the Sunday, January 17 celebration will be posted on this page and is open to the public.
The Rev. Dr. William J. Barber II is the President & Senior Lecturer of Repairers of the Breach and Co-Chair of the Poor People’s Campaign: A National Call For Moral Revival. Rev. Dr. Barber is also the architect of the Moral Movement, which began with weekly Moral Monday protests at the North Carolina General Assembly in 2013 and recently relaunched again online in August 2020 under the banner of the Poor People's Campaign, which was begun by Rev. Dr. Martin Luther King, Jr. in 1968.
This year’s University of Illinois Urbana-Champaign celebration will also feature nearly three weeks of presentations, activities, and discussions reflecting on what it means to speak from a position of conscience. Due to current COVID-19 social distancing requirements, this year’s events will be virtual and open to all through online platforms. A full calendar of events is available online. Pre-registration may be required to receive links to some events.
During a year defined by COVID-19, the pandemic has directed a new light on the persistent and insidious twin crisis of systemic racism and generationally embedded racial disparities afflicting our society. This year’s celebration of the legacy of Dr. Martin Luther King, Jr. is a common and shared call to action for everyone in the community to commit to the hard work necessary to end racism and social injustice.
I hope that you will be able to join me in attending some of these events.
Sincerely,
Sean C. GarrickVice Chancellor for Diversity, Equity & Inclusion"
2021-01-11T10:06:00Z,2021-01-11,10:6,28010,Important Spring 2021 Update: Requirements & Expectations,https://massmail.illinois.edu/massmail/1939093044.html,"Important Spring 2021 Update: Requirements & Expectations
                January 11, 2021 10:06 AM
			
        Dear faculty and staff,
I hope you had a restful Winter Break after a challenging fall semester. I am so grateful to you for taking actions to protect our entire university community in the fall. Even with the promise of vaccinations, this is a critically important time to be vigilant about our COVID-19 guidelines. Below is a summary of information you will need to know in the coming weeks to maximize safety for everyone in the Spring 2021 semester. Here is the message we sent to all students with additional specific information.
COVID-19 TestingFaculty and staff who participate in any on-campus activities are required to continue their twice-per-week on-campus COVID-19 testing schedules. We are also encouraging all faculty and staff who travel away from campus to test immediately upon return and limit your activities to essential, such as attending work, testing, visiting the pharmacy and buying groceries, until you receive two negative on-campus test results if you are able to do so. See the current list of on-campus COVID-19 testing site locations here.
COVID-19 VaccinationsThe Illinois Department of Public Health is coordinating with the Champaign-Urbana Public Health District (CUPHD) to distribute COVID-19 vaccines for our community. More information about COVID-19 vaccinations can be found here.
Building AccessAs in the fall semester, Wellness Support Associates (WSA) may be stationed inside entrances to facilities where in-person classes are being held. At each WSA-staffed entrance, any individual (faculty, staff or student) who wishes to enter must show the WSA their building entry status with the Safer Illinois app or the Boarding Pass. More information about building access can be found here.
Quarantine & IsolationEmployees are required to comply with quarantine and isolation guidelines from the university and Champaign-Urbana Public Health District. Failure to follow these guidelines can result in disciplinary action. More information about quarantine and isolation can be found here.
Online COVID-19 TrainingAll faculty and staff who did not finish the COVID-19 online training previously are required to complete it before Monday, Jan. 25. I encourage everyone else to consider taking it again as a reminder.
Face Coverings & Social DistancingWe will continue to require everyone to practice social distancing on campus and to wear face coverings in university facilities unless they are alone in a private space. Face coverings are also required for outdoor campus spaces where sufficient social distancing is not possible.
I sincerely appreciate your understanding as we continue to make decisions and take actions to maximize the safety of our students, faculty, staff and greater community. I know how hard this has been for every single one of you reading this, and I am so proud to be part of a university where so many people make the well-being of others their top priority.
Sincerely,
Robert J. JonesChancellor"
2021-01-11T10:05:00Z,2021-01-11,10:5,59616,Important Spring 2021 Update: Requirements & Expectations,https://massmail.illinois.edu/massmail/1729563204.html,"Important Spring 2021 Update: Requirements & Expectations
                January 11, 2021 10:05 AM
			
        Dear undergraduate and graduate students,
I hope you had a restful Winter Break after a challenging fall semester. I am so grateful to you for taking actions to protect our entire university community in the fall. Even with the promise of vaccinations, this is a critically important time to be vigilant about our COVID-19 guidelines. Below is a summary of information you will need to know in the coming weeks to maximize safety for everyone in the Spring 2021 semester.
COVID-19 Return Testing
All undergraduate and graduate students who are required to participate in the on-campus COVID-19 testing program will be required to receive two negative on-campus test results between Jan. 15-24, no sooner than three days apart. Students should begin testing as soon as they return to campus or in the community and participate only in essential activities, such as working and buying groceries, until they receive two negative on-campus test results.
Students are to follow these testing schedules upon returning to campus if they are able to do so:
Graduate students should test Jan. 15 & 19.
Seniors should test Jan. 15 & 19. (Seniors who live in University Housing should test Jan. 17 & 21.)
Juniors should test Jan. 16 & 20. (Juniors who live in University Housing should test Jan. 17 & 21.)
Sophomores should test Jan. 17 & 21.
Freshmen and new students should test Jan. 17 or 18 (their first day on campus or in the community) & 22.
Your building access status in the Safer Illinois app and the Boarding Pass will be set to “access denied” until you receive two negative on-campus test results, no closer than three days apart. To ensure building access by the first day of instruction, your second test should be on or before Jan. 22. Students who require access to buildings before they are able to receive two negative tests should coordinate a plan with their supervisors.
After receiving two negative tests, students should continue their twice-per-week on-campus COVID-19 testing schedules. See the current list of on-campus COVID-19 testing site locations here.
Please note students enrolled in fully online degree programs (see here for a listing of these programs) are not expected to participate in the on campus COVID-19 testing program.
COVID-19 VaccinationsThe Illinois Department of Public Health is coordinating with the Champaign-Urbana Public Health District (CUPHD) to distribute COVID-19 vaccines for our community. More information about COVID-19 vaccinations can be found here.
Building AccessAs in the fall semester, Wellness Support Associates (WSA) may be stationed inside entrances to facilities where in-person classes are being held. At each WSA-staffed entrance, any individual (faculty, staff or student) who wishes to enter must show the WSA their building access status with the Safer Illinois app or the Boarding Pass. More information about building access can be found here.
Positive Off-Campus COVID-19 ResultsUndergraduate and graduate students who test positive for COVID-19 at an off-campus location should submit their positive off-campus COVID-19 test result through the MyMcKinley Portal. Students who tested positive during the break should upload their results before Monday, Jan. 25, the first day of instruction.
Quarantine & IsolationStudents are required to comply with quarantine and isolation guidelines from the university and Champaign-Urbana Public Health District. More information about quarantine and isolation can be found here.
Online COVID-19 TrainingAll students who did not finish the COVID-19 online training previously for the Fall 2020 semester are required to complete it before the start of the Spring 2021 semester on Monday, Jan. 25. I encourage everyone else to consider taking it again as a reminder.
Face Coverings & Social DistancingWe will continue to require everyone to practice social distancing on campus and to wear face coverings in university facilities unless they are alone in a private space. Face coverings are also required for outdoor campus spaces where sufficient social distancing is not possible.
Spring 2021 ResidenceAll students are required to provide the address for where they are living during the Spring 2021 semester. You will receive an email from the Office of the Registrar this week with instructions for submitting your address.
Students who do not follow all COVID-related expectations face university disciplinary action, up to and including dismissal. 
I sincerely appreciate your understanding as we continue to make decisions and take actions to maximize the safety of our students, faculty, staff and greater community. I know how hard this has been for every single one of you reading this, and I am so proud to be part of a university where so many people make the well-being of others their top priority.
Sincerely,
Robert J. JonesChancellor"
